"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data"
"Nebrius ferrugineus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Nemipterus peronii",4.75,"BAY",0,42.5,"BAR_BAY","bininter","pres/abs"
"Oxycheilinus bimaculatus",-1,"BAR",0,37.5,"BAR_BAY","bininter","pres/abs"
"Oxycheilinus nigromarginatus",0,"BAR",0,12.5,"BAR_BAY","bininter","pres/abs"
"Oxycheilinus unifasciatus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Parapercis australis",-1,"BAR",0,35,"BAR_BAY","bininter","pres/abs"
"Parapercis clathrata",0,"BAY",0,5,"BAR_BAY","bininter","pres/abs"
"Parapercis hexophtalma",0,"BAR",0,5,"BAR_BAY","bininter","pres/abs"
"Parapercis xanthozona",0,"BAY",0,2.5,"BAR_BAY","bininter","pres/abs"
"Parupeneus barberinoides",0,"BAR",0,35,"BAR_BAY","bininter","pres/abs"
"Parupeneus barberinus",0,"BAR",0,5,"BAR_BAY","bininter","pres/abs"
"Parupeneus cyclostomus",0,"BAR",0,5,"BAR_BAY","bininter","pres/abs"
"Parupeneus heptacanthus",0,"BAR",0,12.5,"BAR_BAY","bininter","pres/abs"
"Parupeneus multifasciatus",0,"BAR",0,25,"BAR_BAY","bininter","pres/abs"
"Parupeneus pleurostigma",-1,"BAR",0,42.5,"BAR_BAY","bininter","pres/abs"
"Parupeneus spilurus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pentapodus caninus",0,"BAR",0,5,"BAR_BAY","bininter","pres/abs"
"Pentapodus nagasakiensis",0,"BAR",0,37.5,"BAR_BAY","bininter","pres/abs"
"Plagiotremus rhinorhynchos",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Plagiotremus tapeinosoma",0,"BAR",0,10,"BAR_BAY","bininter","pres/abs"
"Plectropomus leopardus",0,"BAR",0,7.5,"BAR_BAY","bininter","pres/abs"
"Pomacanthus imperator",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pomacentrus coelestis",0,"BAR",0,17.5,"BAR_BAY","bininter","pres/abs"
"Pomacentrus moluccensis",0,"BAR",0,10,"BAR_BAY","bininter","pres/abs"
"Pomacentrus nagasakiensis",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pristotis obtusirostris",0,"BAR",0,7.5,"BAR_BAY","bininter","pres/abs"
"Pseudalutarius nasicornis",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pseudanthias hypselosoma",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pseudobalistes flavimarginatus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pseudobalistes fuscus",0,"BAR",0,15,"BAR_BAY","bininter","pres/abs"
"Pseudocaranx dentex",0,"BAY",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pseudojuloides cerasinus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_BAY","bininter","pres/abs"
"Pterocaesio marri",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Pterocaesio trilineata",0,"BAR",0,5,"BAR_BAY","bininter","pres/abs"
"Rhinecanthus aculeatus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Rhynchobatus Djiddensis",0,"BAY",0,2.5,"BAR_BAY","bininter","pres/abs"
"Scarus chameleon",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_BAY","bininter","pres/abs"
"Scarus longipinnis",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Scarus psittacus",0,"BAR",0,15,"BAR_BAY","bininter","pres/abs"
"Scarus schlegeli",0,"BAR",0,7.5,"BAR_BAY","bininter","pres/abs"
"Scolopsis lineata",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Scomberoides tol",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Scomberomorus commerson",0,"BAR",0,12.5,"BAR_BAY","bininter","pres/abs"
"Siganus doliatus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Siganus punctatus",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Stegastes nigricans",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Stethojulis bandanensis",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Stethojulis interrupta",0,"BAR",0,20,"BAR_BAY","bininter","pres/abs"
"Stethojulis strigiventer",0,"BAR",0,7.5,"BAR_BAY","bininter","pres/abs"
"Sufflamen chrysopterum",0,"BAR",0,17.5,"BAR_BAY","bininter","pres/abs"
"Sufflamen fraenatum",0,"BAR",0,7.5,"BAR_BAY","bininter","pres/abs"
"Synodus variegatus",0,"BAY",0,15,"BAR_BAY","bininter","pres/abs"
"Taeniura meyeni",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Thalassoma lunare",0,"BAR",0,40,"BAR_BAY","bininter","pres/abs"
"Upeneus sundaicus",0,"BAR",0,17.5,"BAR_BAY","bininter","pres/abs"
"Upeneus tragula",0,"BAY",0,5,"BAR_BAY","bininter","pres/abs"
"Upeneus vittatus",0,"BAY",0,2.5,"BAR_BAY","bininter","pres/abs"
"Valenciennea decora",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Valenciennea longipinnis",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Valenciennea puellaris",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Vanderhorstia ambanoro",0,"BAY",0,2.5,"BAR_BAY","bininter","pres/abs"
"Zebrasoma velifer",0,"BAR",0,2.5,"BAR_BAY","bininter","pres/abs"
"Abalistes stellatus",0,"LAG",0,17.5,"BAR_LAG","bininter","pres/abs"
"Acanthurus blochii",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Acanthurus mata",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Acanthurus nigricauda",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Acanthurus olivaceus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Acanthurus xanthopterus",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Acreichthys tomentosus",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Aetobatus narinari",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Amblyeleotris steinitzi",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Amblygobius phalaena",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Amblygobius sphynx",0,"LAG",0,5,"BAR_LAG","bininter","pres/abs"
"Aprion virescens",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Arothron stellatus",0,"LAG",0,10,"BAR_LAG","bininter","pres/abs"
"Atule mate",0,"LAG",0,12.5,"BAR_LAG","bininter","pres/abs"
"Balistoides viridescens",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Bodianus loxozonus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Bodianus perditio",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Caesio caerulaurea",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Canthigaster valentini",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Carangoides dinema",0,"LAG",0,5,"BAR_LAG","bininter","pres/abs"
"Carangoides fulvoguttatus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Carangoides plagiotaenia",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Caranx ignobilis",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Carcharhinus leucas",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Centropyge tibicen",0,"BAR",0,10,"BAR_LAG","bininter","pres/abs"
"Chaetodon auriga",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Chaetodon ephippium",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Chaetodon kleinii",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Chaetodon melannotus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Chaetodon mertensii",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Chaetodon plebeius",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Cheilinus chlorourus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Cheilio inermis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Cheilodipterus quinquelineatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Chlorurus sordidus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Choerodon graphicus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Chromis fumea",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Chromis viridis",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Chrysiptera biocellata",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Coris batuensis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Coris caudimacula",0,"LAG",0,5,"BAR_LAG","bininter","pres/abs"
"Coris dorsomacula",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Ctenochaetus striatus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Dascyllus aruanus",0,"BAR",0,17.5,"BAR_LAG","bininter","pres/abs"
"Dasyatis kuhlii",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Decapterus macarellus",0,"LAG",0,12.5,"BAR_LAG","bininter","pres/abs"
"Diagramma pictum",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Echeneis naucrates",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Epinephelus howlandi",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Epinephelus maculatus",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Epinephelus malabaricus",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Epinephelus merra",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Galeocerdo cuvier",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Gymnocranius grandoculis",0,"BAR",0,10,"BAR_LAG","bininter","pres/abs"
"Halichoeres chrysus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Halichoeres trimaculatus",18,"BAR",1,42.5,"BAR_LAG","bininter","pres/abs"
"Hemigymnus melapterus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Heniochus acuminatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Himantura fai",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Labroides dimidiatus",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Lagocephalus sceleratus",0,"LAG",0,22.5,"BAR_LAG","bininter","pres/abs"
"Lethrinus atkinsoni",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Lethrinus genivittatus",0.75,"LAG",0,60,"BAR_LAG","bininter","pres/abs"
"Lethrinus obsoletus",0,"LAG",0,10,"BAR_LAG","bininter","pres/abs"
"Lethrinus olivaceus",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Lethrinus rubrioperculatus",18.333,"BAR",1,42.5,"BAR_LAG","bininter","pres/abs"
"Lethrinus variegatus",0,"BAR",0,37.5,"BAR_LAG","bininter","pres/abs"
"Lutjanus gibbus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Lutjanus vitta",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Macropharyngodon negrosensis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Mulloidichthys flavolineatus",0,"BAR",0,20,"BAR_LAG","bininter","pres/abs"
"Naso annulatus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Naso brevirostris",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Nebrius ferrugineus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Nemipterus peronii",12.25,"LAG",0,45,"BAR_LAG","bininter","pres/abs"
"Oplopomus oplopomus",0,"LAG",0,5,"BAR_LAG","bininter","pres/abs"
"Oxycheilinus bimaculatus",-1,"BAR",0,40,"BAR_LAG","bininter","pres/abs"
"Oxycheilinus nigromarginatus",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Oxycheilinus unifasciatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Parapercis australis",14,"BAR",1,35,"BAR_LAG","bininter","pres/abs"
"Parapercis hexophtalma",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Parupeneus barberinoides",0,"BAR",0,35,"BAR_LAG","bininter","pres/abs"
"Parupeneus barberinus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Parupeneus cyclostomus",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Parupeneus heptacanthus",0,"LAG",0,17.5,"BAR_LAG","bininter","pres/abs"
"Parupeneus multifasciatus",0,"BAR",0,25,"BAR_LAG","bininter","pres/abs"
"Parupeneus pleurostigma",18,"BAR",1,42.5,"BAR_LAG","bininter","pres/abs"
"Parupeneus spilurus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pentapodus caninus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pentapodus nagasakiensis",0,"BAR",0,67.5,"BAR_LAG","bininter","pres/abs"
"Plagiotremus rhinorhynchos",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Plagiotremus tapeinosoma",0,"BAR",0,10,"BAR_LAG","bininter","pres/abs"
"Plectropomus leopardus",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Pomacanthus imperator",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pomacentrus coelestis",0,"BAR",0,17.5,"BAR_LAG","bininter","pres/abs"
"Pomacentrus moluccensis",0,"BAR",0,10,"BAR_LAG","bininter","pres/abs"
"Pomacentrus nagasakiensis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pristotis obtusirostris",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Pseudalutarius nasicornis",0,"LAG",0,25,"BAR_LAG","bininter","pres/abs"
"Pseudanthias hypselosoma",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pseudobalistes flavimarginatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pseudobalistes fuscus",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Pseudocaranx dentex",0,"LAG",0,7.5,"BAR_LAG","bininter","pres/abs"
"Pseudojuloides cerasinus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Ptereleotris microlepis",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Pterocaesio marri",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Pterocaesio trilineata",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Rhinecanthus aculeatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Scarus chameleon",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Scarus ghobban",0,"BAR",0,12.5,"BAR_LAG","bininter","pres/abs"
"Scarus longipinnis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Scarus psittacus",0,"BAR",0,15,"BAR_LAG","bininter","pres/abs"
"Scarus schlegeli",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Scolopsis lineata",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Scomberoides tol",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Scomberomorus commerson",0,"LAG",0,22.5,"BAR_LAG","bininter","pres/abs"
"Siganus doliatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Siganus punctatus",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Sphyrna mokarran",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Stegastes nigricans",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Stethojulis bandanensis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Stethojulis interrupta",0,"BAR",0,20,"BAR_LAG","bininter","pres/abs"
"Stethojulis strigiventer",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Sufflamen chrysopterum",0,"BAR",0,17.5,"BAR_LAG","bininter","pres/abs"
"Sufflamen fraenatum",0,"BAR",0,7.5,"BAR_LAG","bininter","pres/abs"
"Synodus dermatogenys",0,"LAG",0,2.5,"BAR_LAG","bininter","pres/abs"
"Synodus variegatus",0,"LAG",0,20,"BAR_LAG","bininter","pres/abs"
"Taeniura meyeni",0,"BAR",0,5,"BAR_LAG","bininter","pres/abs"
"Thalassoma lunare",0,"BAR",0,37.5,"BAR_LAG","bininter","pres/abs"
"Upeneus moluccensis",0,"LAG",0,15,"BAR_LAG","bininter","pres/abs"
"Upeneus sundaicus",0,"BAR",0,25,"BAR_LAG","bininter","pres/abs"
"Upeneus tragula",0,"LAG",0,7.5,"BAR_LAG","bininter","pres/abs"
"Upeneus vittatus",0,"LAG",0,5,"BAR_LAG","bininter","pres/abs"
"Valenciennea decora",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Valenciennea longipinnis",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Valenciennea puellaris",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Zebrasoma velifer",0,"BAR",0,2.5,"BAR_LAG","bininter","pres/abs"
"Abalistes stellatus",-3.25,"LAG",0,17.5,"BAY_LAG","bininter","pres/abs"
"Acreichthys tomentosus",-1.5,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Aetobatus narinari",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Amblygobius sphynx",-1.75,"LAG",0,5,"BAY_LAG","bininter","pres/abs"
"Aprion virescens",-1.5,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Arothron stellatus",0,"LAG",0,10,"BAY_LAG","bininter","pres/abs"
"Atule mate",10.631,"BAY",1,42.5,"BAY_LAG","bininter","pres/abs"
"Canthigaster bennetti",1,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Carangoides dinema",-2,"LAG",0,7.5,"BAY_LAG","bininter","pres/abs"
"Carangoides fulvoguttatus",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Carangoides plagiotaenia",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Caranx ignobilis",1,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Caranx papuensis",0,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Carcharhinus leucas",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Coris caudimacula",0,"LAG",0,5,"BAY_LAG","bininter","pres/abs"
"Coris dorsomacula",-1.75,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Decapterus macarellus",0,"LAG",0,20,"BAY_LAG","bininter","pres/abs"
"Diagramma pictum",-1.5,"BAY",0,7.5,"BAY_LAG","bininter","pres/abs"
"Echeneis naucrates",0,"BAY",0,20,"BAY_LAG","bininter","pres/abs"
"Elops hawaiensis",0.5,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Epinephelus areolatus",2.25,"BAY",1,5,"BAY_LAG","bininter","pres/abs"
"Epinephelus malabaricus",-1.5,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Galeocerdo cuvier",-1.5,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Gnathanodon speciosus",1,"BAY",1,5,"BAY_LAG","bininter","pres/abs"
"Halichoeres trimaculatus",1.25,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Himantura fai",-1.25,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Lagocephalus sceleratus",5.25,"BAY",1,32.5,"BAY_LAG","bininter","pres/abs"
"Leiognathus fasciatus",1,"BAY",1,10,"BAY_LAG","bininter","pres/abs"
"Lethrinus genivittatus",2.708,"LAG",1,75,"BAY_LAG","bininter","pres/abs"
"Lethrinus obsoletus",12.045,"BAY",1,42.5,"BAY_LAG","bininter","pres/abs"
"Lethrinus olivaceus",1,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Lethrinus rubrioperculatus",-1.25,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Lutjanus lutjanus",1,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Lutjanus vitta",3.5,"BAY",1,7.5,"BAY_LAG","bininter","pres/abs"
"Nemipterus peronii",-0.25,"LAG",1,87.5,"BAY_LAG","bininter","pres/abs"
"Oplopomus oplopomus",-3.25,"LAG",0,5,"BAY_LAG","bininter","pres/abs"
"Oxycheilinus bimaculatus",-1.5,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Parapercis clathrata",2.25,"BAY",1,5,"BAY_LAG","bininter","pres/abs"
"Parapercis xanthozona",0.5,"BAY",1,2.5,"BAY_LAG","bininter","pres/abs"
"Parupeneus heptacanthus",0,"LAG",0,15,"BAY_LAG","bininter","pres/abs"
"Pentapodus caninus",0,"BAY",0,2.5,"BAY_LAG","bininter","pres/abs"
"Pentapodus nagasakiensis",22.75,"LAG",1,30,"BAY_LAG","bininter","pres/abs"
"Pristotis obtusirostris",0,"LAG",0,5,"BAY_LAG","bininter","pres/abs"
"Pseudalutarius nasicornis",0.25,"LAG",0,22.5,"BAY_LAG","bininter","pres/abs"
"Pseudocaranx dentex",0,"LAG",0,10,"BAY_LAG","bininter","pres/abs"
"Rhynchobatus Djiddensis",0,"BAY",0,2.5,"BAY_LAG","bininter","pres/abs"
"Scomberomorus commerson",0,"LAG",0,20,"BAY_LAG","bininter","pres/abs"
"Sphyrna mokarran",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Synodus dermatogenys",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Synodus variegatus",0,"LAG",0,35,"BAY_LAG","bininter","pres/abs"
"Taeniura meyeni",0,"LAG",0,2.5,"BAY_LAG","bininter","pres/abs"
"Thalassoma lunare",0,"BAY",0,2.5,"BAY_LAG","bininter","pres/abs"
"Upeneus moluccensis",0,"LAG",0,15,"BAY_LAG","bininter","pres/abs"
"Upeneus sundaicus",0,"LAG",0,17.5,"BAY_LAG","bininter","pres/abs"
"Upeneus tragula",0,"LAG",0,12.5,"BAY_LAG","bininter","pres/abs"
"Upeneus vittatus",0,"LAG",0,7.5,"BAY_LAG","bininter","pres/abs"
"Vanderhorstia ambanoro",0,"BAY",0,2.5,"BAY_LAG","bininter","pres/abs"
"Abalistes stellatus",0,"INSHORE",0,16.6666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acanthurus blochii",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acanthurus mata",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acanthurus nigricauda",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acanthurus olivaceus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acanthurus xanthopterus",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","pres/abs"
"Acreichthys tomentosus",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Aetobatus narinari",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Amblyeleotris steinitzi",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Amblygobius phalaena",0,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","pres/abs"
"Amblygobius sphynx",0,"INSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Aprion virescens",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Arothron stellatus",0,"INSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Atule mate",0,"INSHORE",0,28.3333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Balistoides viridescens",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Bodianus loxozonus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Bodianus perditio",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Caesio caerulaurea",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Canthigaster bennetti",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Canthigaster valentini",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","pres/abs"
"Carangoides dinema",0,"INSHORE",0,5,"INSHORE_OFFSHORE","bininter","pres/abs"
"Carangoides fulvoguttatus",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Carangoides plagiotaenia",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Caranx ignobilis",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Caranx papuensis",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Carcharhinus leucas",0,"INSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Centropyge tibicen",0,"OFFSHORE",0,6.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon auriga",0,"OFFSHORE",0,10,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon ephippium",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon kleinii",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon melannotus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon mertensii",0,"OFFSHORE",0,5,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chaetodon plebeius",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Cheilinus chlorourus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Cheilio inermis",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Cheilodipterus quinquelineatus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chlorurus sordidus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Choerodon graphicus",0,"OFFSHORE",0,1.66666666666667,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chromis fumea",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chromis viridis",0,"OFFSHORE",0,8.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
"Chrysiptera biocellata",0,"OFFSHORE",0,3.33333333333333,"INSHORE_OFFSHORE","bininter","pres/abs"
